,username,tweet_id,tweet_text,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image,org
2809,ChaneeRevi60646,1677214293346111490,"หนึ่งไอเท็มที่คนรักรองเท้าช่วงหน้าฝนต้องไม่พลาด

#สเปย์กันน้ำ กันรองเท้าเปื้อนน้ำตามฟุตบาทกรุงเทพ ที่เดินไปทางไหนก็ตู้มตามเต็มหน้าแข้งไปหมด 

วิธีใช้ ก็แค่ฉีดรอบแรกรอแห้ง 10 นาที ตามด้วยฉีดซ้ำอีกรอบรอแห้ง 30 นาที ถ้าตื่นสายก็ฉีดทิ้งไว้ก่อนนอน อย่าโง่
 https://s.lazada.co.th/s.QJCHZ?cc",ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-07 7:13:43,2024-02-20 22:52:41,https://twitter.com/ChaneeRevi60646/status/1677214293346111490,,,['https://pbs.twimg.com/media/F0apglvaQAEmJwE?format=jpg&name=small'],
2810,Ohayo2565,1677191713302138880,ผว.กทม.ควรบริหารจัดการปัญหา และบุคลากรในกทม.ให้ทุกอย่างราบรื่น.นี่!เล่นแต่ของง่ายๆ ชุมชน โรงเรียน อนามัย ทางเท้า ขยะ ต้นไม้.ช่วยมองเรื่องที่ขรก.ละเลย และสิ่งที่ฝ่าฝืนกม.ด้วยเถิด!ระบบทราฟฟี่ฯ กับ 1555 ก็ซ้ำซ้อนกัน.แล้วหน่วยงานไหนจะตรวจสอบการทำงานของเรื่องในเขต เช่น อาคารผิดพรบ.,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-07 5:43:59,2024-02-20 22:52:41,https://twitter.com/Ohayo2565/status/1677191713302138880,,,['https://pbs.twimg.com/media/F0aU9e5aUAAscnX?format=jpg&name=small'],
2811,olo_lll_olo,1677174735615197184,ชัชชาติบอกดีแล้ว ทางเท้าจะขายของ จะนอน จะขี้ ได้หมด amazing,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-07 4:36:32,2024-02-20 22:52:41,https://twitter.com/olo_lll_olo/status/1677174735615197184,,,[],
2812,eji6009,1677157127826341888,"ขี้ไม่ดี อย่าขึ้นเน้อ เดี๋ยวคนอื่นจะเหม็นเอ้ยเดี๋ยวไปเหม็นคนคนอื่น
เดินเอา เดินเอา กับ ฟุตบาทสมัยผู้ว่าชัชชาติ กำลังออกดอกเป็นหาบเร่เรื่อยๆ  ",ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-07 3:26:34,2024-02-20 22:52:41,https://twitter.com/eji6009/status/1677157127826341888,,,[],
2813,ThaiPBS,1677120631135956992,"นายชัชชาติ สิทธิพันธุ์ ผู้ว่าฯ กทม. ตั้งเป้าการทำงานของปีที่ 2 ไว้ 20 เรื่อง เช่น ปลูกต้นไม้ล้านต้น ปรับปรุงทางเท้า ไฟส่องสว่าง หาบเร่แผงลอย จุดน้ำท่วม เน้นเรื่องเส้นเลือดฝอยผลักดันให้เป็นรูปธรรมอย่างชัดเจน

ติดตามข่าว #ThaiPBS ได้ที่ http://thaipbs.or.th #วันใหม่ไทยพีบีเอส",ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-07 1:01:32,2024-02-20 22:52:41,https://twitter.com/ThaiPBS/status/1677120631135956992,,,['https://pbs.twimg.com/media/F0ZUQZOXgAAL7yD.jpg'],
2814,pnnpansailom,1676981046850756610,ประเทศไทยไม่ใจดีกับผู้ใช้ทางเท้าเลย ไม่แม้กระทั่งพื้นที่ “ในตลาดนัด” ดันเป็นตลาดที่บริหารโดยกทม 100% และมีผู้ว่าที่มีวิสัยทัศน์แนว Green รักษ์โลก และอยากเห็นเมืองที่รักคนเดิน ก็มารู้ว่าทำไมถึงปล่อยให้ตลาดเป็นแบบนี้ แย่กว่ายุคอัศวิน ตอนนั้นไม่ได้มีรถเข้าแบบนี้,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 15:46:53,2024-02-20 22:52:41,https://twitter.com/pnnpansailom/status/1676981046850756610,,,[],
2815,pnnpansailom,1676980834723827712,ประเทศไทยไม่ค่อยใจดีกับผู้ใช้ทางเท้าเลย ไมแม้กระทั่งพื้นที่ “ในตลาดนัด” ดันเป็นตลาดที่บริหารโดยกทม 100% และมีผู้ว่าที่มีวิสัยทัศน์แนว Green รักษ์โลก และอยากเห็นเมืองที่รักคนเดิน ก็มารู้ว่าทำไมถึงปล่อยให้ตลาดเป็นแบบนี้ แย่กว่ายุคอัศวิน ตอนนั้นไม่ได้มีรถเข้า,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 15:46:02,2024-02-20 22:52:41,https://twitter.com/pnnpansailom/status/1676980834723827712,,,['https://pbs.twimg.com/media/F0W_byZaEAIfiK7?format=jpg&name=small'],
2816,pnnpansailom,1676962634887987200,What da …. ในขณะที่รั้วตลาดรอบๆ บนฟุตบาท มีเต๊นกางขายของด้วยนะคะ แต่พื้นที่ในตลาดแท้ๆกลับไม่ให้คนเดินอีก งงนะ ในกทมนี่ถนนรถวิ่งมันยังไม่พอใช่ไหมคะ ถึงขั้นถนนคนเดินในตลาดก็จะให้รถวิ่งวนอีก ถนนในตลาดมันจะวนวงกลม รอบนึง1.25kmเอง ยังจะเอาให้รถอีก สงสารทางคนเดิน,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 14:33:43,2024-02-20 22:52:41,https://twitter.com/pnnpansailom/status/1676962634887987200,,,['https://pbs.twimg.com/media/F0XEn94aIAIQhZw?format=jpg&name=900x900'],
2817,fm91trafficpro,1676958526340759554,กทม. ลุยเต็มที่ ปรับปรุงทางเท้าและป้ายรถเมล์ในกรุงเทพฯ ให้ดีขึ้น,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 14:17:23,2024-02-20 22:52:41,https://twitter.com/fm91trafficpro/status/1676958526340759554,,,[],
2818,baimaibaijai,1676953535404199936,ถ้ามีต้นไม้เยอะจะร่มรื่นกว่านี้ ขอฟุตบาทแบบนี้ทั่วกทมค่ะ,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 13:57:33,2024-02-20 22:52:41,https://twitter.com/baimaibaijai/status/1676953535404199936,,,[],
2819,JumpIsTweeting,1676946432639791104,จริงๆ เลย พื้นรองเท้าต้องเลือกดีๆ แล้วยิ่งถ้าอยู่กรุงเทพนะ ฟุตบาททำร้ายแรงมาก แป๊บเดียวพื้นพัง,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 13:29:20,2024-02-20 22:52:41,https://twitter.com/JumpIsTweeting/status/1676946432639791104,,,[],
2820,Skyboyz15,1676945897429819397,"#หอมกลิ่นความเจริญ  1.3 ล้านเสียงเลือกคนไม่ผิด 
ผู้ว่าฯ ชัชชาติ สั่งลุยเต็มที่ ปีนี้ ปรับปรุงทางเท้าและป้ายรถเมล์ในกรุงเทพฯ และความสว่างให้ดีขึ้น
 ป้ายรถเมล์ ทำต้นแบบ 17 จุด เป้าหมาย 500 ป้ายก่อน 
 ทางเท้าเขตละ 20 กิโลเมตร มี 50 เขต รวม 1,000 กิโลเมตร 
#ชัชชาติ",ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 13:27:12,2024-02-20 22:52:41,https://twitter.com/Skyboyz15/status/1676945897429819397,,,['https://pbs.twimg.com/media/F0W1ZxcacAADyvC?format=jpg&name=small'],
2821,artofth,1676932266545786887,"ให้ทายว่าโลโก้ของ Bangkok มาจากอะไร? 
เฉลย! มาจากลายบนฟุตบาทใน กทม. นั่นเอง! 
แต่ละสาขาทั่วโลกก็จะมีการออกแบบโลโก้แตกต่างกันไป ลองดูในแมกกาซีนที่ถ่ายมาได้",ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2023-07-06 12:33:02,2024-02-20 22:52:41,https://twitter.com/artofth/status/1676932266545786887,,,"['https://pbs.twimg.com/media/F0Wjx_8aEAAkeI5?format=jpg&name=small', 'https://pbs.twimg.com/media/F0WkE9QaUAA-lzV?format=jpg&name=small']",
